pdes,name,H,diameter,albedo,rot_per,e,a,i,om,w,ma
18,Melpomene,6.51,140.57,0.2225,11.570,.2189256268404586,2.295006084283373,10.13374364773793,150.4716725479652,227.9316574565019,173.7805263615664
19,Fortuna,7.13,200,0.037,7.4432,.1588010225852858,2.441588228713203,1.573570645890805,211.1574568632783,182.27555379,143.7874240045912
20,Massalia,6.50,145.50,0.2096,8.098,.1428905561820986,2.408813736952707,.7082759500914091,206.1368089526401,256.6390524025547,56.0025511677459
21,Lutetia,7.35,95.76,0.2212,8.1655,.1645949088003396,2.434518499557234,3.063802631353597,80.88541547775991,250.1630420113616,289.0152016126776
22,Kalliope,6.45,181.00,0.1419,4.1483,.09971790679466121,2.910724504653547,13.71541052959453,66.08188748057121,354.8822253415744,240.3455521038244
23,Thalia,6.95,107.53,0.2536,12.312,.2354732883628556,2.624823042760541,10.11493506448205,66.88311368810747,60.82517991367072,324.8457018289878
24,Themis,7.08,198,0.067,8.374,.1258089396666894,3.134947262220447,.7522721906473218,35.92250485382481,106.6713065284752,71.67401795563934
25,Phocaea,7.83,75.13,0.2310,9.9341,.2555569288240838,2.399410465042237,21.59115254406696,214.2244024139,90.05146719696272,109.0181165360725
26,Proserpina,7.4,94.80,0.1966,13.110,.09032201536810132,2.655032304778775,3.563520761876364,45.78834820984005,194.2689141369159,100.3218857111505
27,Euterpe,7.0,96,0.162,10.4082,.1722770361863929,2.347085833438048,1.583704604032087,94.80011806604463,356.5401862450808,256.565547498642
28,Bellona,7.09,120.90,0.1763,15.706,.151452910271237,2.775241801693312,9.433339079527984,144.3243196605548,344.6164588339356,291.8706542724487
29,Amphitrite,5.85,212.22,0.1793,5.3921,.07211218854063263,2.555143366689605,6.0893821025435,356.4215366783205,61.92412806385555,259.534228191598
30,Urania,7.57,100.15,0.1714,13.686,.1267507816679855,2.365719752415337,2.098030058244705,307.6332426199211,86.7185696730208,316.2946744744777
31,Euphrosyne,6.74,255.90,0.0543,5.530,.2219850462123822,3.155201727943328,26.30568711209213,31.14403589512411,61.43178230484229,165.9070877638611
32,Pomona,7.56,80.76,0.2564,9.448,.08016215493033135,2.587288303452897,5.523991673648863,220.4570000652387,338.8942259976462,13.74841145954744
34,Circe,8.51,113.54,0.0541,12.15,.1045977450497824,2.687929410051737,5.497750386086889,184.4291245247367,330.4261862858285,129.0952168419907
35,Leukothea,8.50,103.11,0.0662,31.900,.2269027579151371,2.991917070797469,7.934565110411135,353.7693081479962,213.4598131814747,270.6854798321822
36,Atalante,8.46,105.61,0.0654,9.93,.3021321136334537,2.749268879156518,18.42544739981187,358.4140076705064,46.97877314236094,314.7511613189027
37,Fides,7.29,108.35,0.1826,7.3335,.1735294586850755,2.642693230785721,3.072749244900186,7.297884834536658,62.94260056227638,334.3711800204902
38,Leda,8.32,115.93,0.0618,12.838,.1555854959382115,2.740241986508451,6.97402190081186,295.7627437247227,169.7627277836053,16.5989147903852
39,Laetitia,6.0,149.52,0.2869,5.138,.1139189708436023,2.768949927614562,10.38053113446298,157.114653623778,208.3000824183299,320.1521020874317
40,Harmonia,7.00,107.62,0.2418,8.910,.04674162861098538,2.267159529353119,4.257585716529496,94.23864288574843,268.6705124608418,6.660096266869327
41,Daphne,7.12,174.00,0.0828,5.988,.2752844441474056,2.760265228517615,15.79528726562801,178.0878506154564,45.98666037322128,150.3141646409289
42,Isis,7.53,100.20,0.1712,13.597,.221923474594597,2.443975246924275,8.520528269418744,84.34229659837793,236.7953377735776,150.8403456727993
43,Ariadne,7.93,65.88,0.2740,5.762,.1687391324271389,2.203261746666508,3.470380948289705,264.87121178,16.34250579875766,15.6049978965743
44,Nysa,7.03,70.64,0.5458,6.422,.1487776203116107,2.423694989768598,3.706793395684452,131.5585020191211,343.391012357094,24.59181339435417
45,Eugenia,7.46,214.63,0.0398,5.699,.08332383655626675,2.720721892217082,6.603549897480461,147.6783330061257,88.69782760324915,46.37801532598055
46,Hestia,8.36,124.14,0.0519,21.040,.1717483673316139,2.525143179806603,2.344621149942329,181.128659915055,176.5452574348086,38.07317472182159
47,Aglaja,7.84,126.96,0.0801,13.178,.1328771521935293,2.879112237250088,4.98312815796708,3.127617923335741,313.8835010283417,90.78401063809633
48,Doris,6.90,221.80,0.0624,11.89,.07354021707564343,3.109449043366964,6.547471176348924,183.5798797931697,253.5676771570857,141.4663129958
49,Pales,7.8,149.80,0.0597,10.42,.2274864801747002,3.093789510452128,3.173777438172696,285.9962211618505,110.1984295987191,312.9026623719375
50,Virginia,9.24,99.82,0.0357,14.315,.2853830571925767,2.649919086987753,2.837156087760998,173.5289706044654,200.2593913403213,152.5453922005188
51,Nemausa,7.35,147.86,0.0928,7.783,.06691852180270355,2.365163323912724,9.980030864198469,176.0244519527258,2.097717523650715,23.10062095812968
52,Europa,6.31,302.50,0.0578,5.6304,.1076683107411325,3.094438871548399,7.483113879029118,128.7282488761585,344.3178721559961,306.7786950223747
53,Kalypso,8.81,115.38,0.0397,9.036,.2064140508062531,2.61699684117822,5.171524621914021,143.5611520707182,313.4403304896312,51.64019505650565
54,Alexandra,7.66,165.75,0.0555,7.024,.1982863814434888,2.710595437644521,11.80173866215699,313.3365640995058,345.2759334927973,24.54669532101299
55,Pandora,7.7,66.70,0.3013,4.8040,.1423221196999178,2.759719116302819,7.18578757044397,10.43281036541502,3.916463844938114,18.8526102673313
56,Melete,8.31,113.24,0.0653,18.147,.2369609673313827,2.598552049113015,8.073637763543951,193.0209071227273,104.8110410655868,229.85746007637
57,Mnemosyne,7.03,112.59,0.2149,12.463,.1144948528645841,3.152023211051049,15.21424872511731,199.2192043752973,211.0904626209869,220.9548759335104
58,Concordia,8.86,93.43,0.0578,9.895,.04416629125822975,2.701656511800434,5.062998469702914,161.1259394121026,30.06438113913374,303.8457760221596
59,Elpis,7.93,164.80,0.0438,13.69,.1192519742442415,2.712044332340617,8.641192499508755,170.0383044904117,211.5789422515824,165.6136131292475
60,Echo,8.21,60.20,0.2535,25.208,.1836403091409891,2.392786534957465,3.600966018361637,191.610301725927,270.9173286238617,142.7635694988117
61,Danae,7.68,82.04,0.2224,11.45,.1673779622059185,2.983264501361287,18.21181797841961,333.7281517156802,12.87727447417001,325.5512284521977
62,Erato,8.76,95.39,0.0608,9.2213,.1713084307994915,3.1282809575132,2.23000789141595,125.5690614855338,274.0558138464792,317.5957881697086
63,Ausonia,7.55,103.14,0.1586,9.298,.1276878386217973,2.394952311792274,5.780167957193067,337.7677958187886,296.0743752442585,73.9483695782282
65,Cybele,6.62,237.26,0.0706,6.0814,.1106645727565682,3.428310991769122,3.562492815910314,155.6383445646083,102.3635130421804,12.88860716343668
66,Maja,9.36,71.82,0.0618,9.73509,.1705546233478969,2.646386189465542,3.04670882372254,7.53737601094095,43.98263337234331,12.81128996738013
67,Asia,8.28,58.11,0.2551,15.853,.1845241297524184,2.422476751725912,6.027392766388644,202.4593092466665,107.0157030890756,220.0018728022947
68,Leto,6.78,122.57,0.2283,14.848,.1871779579476075,2.780997719054987,7.971901222876856,44.13690335738662,304.9295194578459,281.1376147826773
69,Hesperia,7.05,138.13,0.1402,5.655,.1705010263511493,2.976950821484285,8.58562655177936,185.0265219520582,289.790847705166,353.3059686381744
70,Panopaea,8.11,122.17,0.0675,15.797,.1821645573327801,2.614903055075755,11.59052073026171,47.73646325287464,255.4498279222435,57.56525461780157
71,Niobe,7.30,83.42,0.3052,35.864,.1741129782403234,2.757567217278196,23.26801679227757,316.0391111174275,266.6527883038991,279.8601229681252
72,Feronia,8.94,85.90,0.0636,8.097,.1208873954096096,2.265894853662431,5.416479384495759,207.9785174476845,103.1408456272355,264.2610398064003
73,Klytia,8.9,44.44,0.2247,8.297,.04401929471145014,2.663822830289098,2.371079741957742,7.038167295499453,53.06914497673126,153.3967299286781
74,Galatea,8.66,118.71,0.0431,17.268,.239993217134797,2.778331281423831,4.077264642373344,197.2784480090191,174.164977997593,294.7706002706821
75,Eurydike,8.96,55.91,0.1473,5.357,.3056673409954507,2.672247415889472,5.000985192485643,359.4240770834812,339.4393362438645,320.766764125335
76,Freia,7.90,183.66,0.0362,9.969,.1660580524856453,3.417853944205483,2.117372202287626,204.3741911497218,253.2800183234544,32.96539423272669
77,Frigga,8.52,69.25,0.1440,9.012,.1306794820395224,2.669778541316909,2.429152218162673,1.279954777869658,60.80435144641412,282.8537689376839
78,Diana,8.09,120.60,0.0706,7.2991,.2075275126970865,2.618582722346646,8.704835727315759,333.4193869368682,153.0561133018165,305.8671712487505
79,Eurynome,7.96,66.47,0.2618,5.978,.1915492106075311,2.444138702189784,4.617665153865634,206.6331163329105,200.8641489809306,176.6166582997383
80,Sappho,7.98,78.39,0.1848,14.030,.2000874168673996,2.29579543466424,8.664452996438829,218.7745488330376,139.1394651058933,4.536346986576637
81,Terpsichore,8.48,119.08,0.0505,10.943,.2072853653885935,2.85554778186634,7.801352952879532,1.011925031758788,51.69611377070438,20.28451523625646
82,Alkmene,8.40,60.96,0.2075,12.999,.2186165450439052,2.76551463916136,2.828679574268036,25.50705374718556,111.2775868896314,192.5631083849121
83,Beatrix,8.66,81.37,0.0917,10.16,.08180029350258644,2.431923972628536,4.964182838798011,27.74586566918925,168.9711206066157,173.4644258202647
84,Klio,9.32,79.16,0.0527,23.562,.2365406316859334,2.361728403570221,9.331123988309953,327.5974323745082,14.64207771238034,33.61191979327688
85,Io,7.61,154.79,0.0666,6.875,.1934735702641898,2.653167226851524,11.95778331104985,203.1293350910609,123.1002827349115,215.5518334713854
86,Semele,8.54,120.56,0.0466,16.634,.2096713060617553,3.114878650842252,4.820205958331203,86.40545824339944,308.6941544465816,64.36649205256376
87,Sylvia,6.94,260.94,0.0435,5.184,.09170144558919197,3.480120626891217,10.87708141821515,73.06521569826889,263.6718278892546,209.8298702270926
88,Thisbe,7.04,232,0.0671,6.042,.1642224195887101,2.767563868229607,5.214622691144977,276.6798259060247,35.9310520977151,67.02849523110463
89,Julia,6.60,151.46,0.1764,11.387,.1827667305936182,2.55256816310997,16.13982152677422,311.6043160066847,45.16038134591576,110.639527009171
90,Antiope,8.27,120.07,0.0603,16.509,.164589049425559,3.151073776314518,2.206859246375396,69.99389568998349,244.6366834810912,223.2775476609094
91,Aegina,8.84,109.81,0.0426,6.025,.1067881276821196,2.58952360173042,2.106770391441655,10.66682032478323,72.73142117832106,149.9886686715334
92,Undina,6.61,126.42,0.2509,15.941,.1038196682078154,3.186408693449016,9.930851910123,101.5916110376261,239.755648836604,261.9502507174374
93,Minerva,7.8,141.55,0.0733,5.982,.1411697964159798,2.753927486879641,8.560799330351669,4.075910507655597,274.7997158371685,132.4343139446973
94,Aurora,7.57,204.89,0.0395,7.22,.08965608415024781,3.159018394569559,7.965782896381532,2.648555512031476,60.71603080469462,27.77417114634947
95,Arethusa,7.9,136.04,0.0698,8.705,.1524544964747329,3.064385407503534,12.99559559327021,243.0432718001271,154.349966006999,139.7368701444777
96,Aegle,7.67,170.02,0.0523,13.82,.1389885581060127,3.052329119750371,15.96885476727276,321.6319276815887,208.6717932213338,168.3027133239489
97,Klotho,7.63,82.83,0.2285,35.15,.2545722644539374,2.670704500996095,11.78365279878454,159.7060188123237,268.5641735188887,309.6827928185962
98,Ianthe,8.84,104.45,0.0471,16.479,.1858523959403551,2.68864830741063,15.57648305831999,354.0041076156421,158.5717172699524,128.0297601587825
99,Dike,9.43,69.04,0.0627,18.127,.1958324213525831,2.665339663046053,13.84591584745853,41.6048964368813,195.4010592636158,242.3167833455218
100,Hekate,7.67,88.66,0.1922,27.066,.1682484374344022,3.089147351557681,6.429954315666326,127.2035131731527,184.8487045813254,315.6611718783736
101,Helena,8.33,65.84,0.1898,23.080,.1406613888047804,2.582840874041333,10.20080289123697,343.4333155652421,347.3675282837808,94.70841500801296
102,Miriam,9.26,83.00,0.0507,23.613,.2530066708805542,2.660323879630274,5.178537892756312,210.8658590177944,147.3202721606506,247.5904846191358
103,Hera,7.66,91.20,0.1833,23.740,.08134665745220652,2.702156079148763,5.419483642364693,136.1881730361821,188.6395490034667,359.8854865143045
104,Klymene,8.27,123.68,0.0568,8.984,.1557992991380676,3.148743509721422,2.789024149130706,41.77113442893613,31.89504740722374,356.0836580903419
105,Artemis,8.57,119.08,0.0465,37.15506,.1775595318156135,2.373638426045939,21.44212937396894,188.2616246398785,57.1646495020114,95.0528847419056
106,Dione,7.41,146.59,0.0893,16.26,.167000027775909,3.176169974736591,4.596680702852744,62.17029712304988,329.7370076219605,306.9999709235258
107,Camilla,7.08,222.62,0.0525,4.844,.06664159544842109,3.48732577818812,10.00320780968465,172.6208571959492,306.6614776244123,84.54777086530453
108,Hecuba,8.09,64.97,0.2431,14.256,.05537603949592373,3.238139864934372,4.220534653425681,350.018340862629,204.2033666365589,65.6534922128192
109,Felicitas,8.75,89.44,0.0699,13.191,.2970251329838862,2.697450678178972,7.880756527601553,3.166947044978217,56.37832945917499,257.2140119910723
110,Lydia,7.80,86.09,0.1808,10.927,.08077484627289956,2.731743367652014,5.965075585729329,56.87623938935087,283.7067855388077,217.1594711860639
111,Ate,8.02,134.55,0.0605,22.072,.1037009995286294,2.593564751622648,4.932358991430996,305.7598121301929,166.511111594206,48.8856087512135
112,Iphigenia,9.84,72.18,0.0393,31.466,.1287224830277686,2.433498331747137,2.603910058965611,323.5365505050853,16.60529142506138,14.25353965663288
113,Amalthea,8.74,46.14,0.2649,9.950,.08635607935876333,2.376265252593325,5.04241238866702,123.4910998117805,78.98317413163747,65.19016774165335
114,Kassandra,8.26,99.65,0.0884,10.7431,.1354810566249583,2.677218930503374,4.936411989494905,164.2289386213614,352.029308029722,62.25687272153119
115,Thyra,7.51,79.83,0.2747,7.241,.1918588728585127,2.379996416549992,11.6003708375104,308.9133751360702,96.76774985899341,307.5146073566409
116,Sirona,7.82,71.70,0.2560,12.028,.1418475729141961,2.766235683541078,3.563496302910856,63.7399099487488,94.96992197687477,239.0005676440126
117,Lomia,7.95,148.71,0.0528,9.127,.02836946434856392,2.990824518132804,14.90209589046192,348.7960395118118,53.14334459742225,202.5126835369964
118,Peitho,9.14,41.73,0.2240,7.8055,.1631928568620973,2.437685709882578,7.742096068615927,47.71077690518171,33.27516226113431,255.8712330873832
119,Althaea,8.42,57.30,0.2306,11.484,.08100615011105318,2.581712911782628,5.782311912161635,203.6795099430776,169.9284500373258,332.3468267141021
120,Lachesis,7.75,174.10,0.0463,46.551,.05320980409643171,3.120027101548631,6.963429626012915,341.1948956536369,232.1590551679463,309.4429580759081
121,Hermione,7.31,209.00,0.0482,5.55128,.1341332211330986,3.449741890112451,7.596147700832415,73.14069378921211,298.3617053317647,332.1089031251606
122,Gerda,7.87,81.69,0.1883,10.685,.03283871892748023,3.222561238992567,1.640047344692417,178.1516325878582,320.9323440872296,62.08244775681982
123,Brunhild,8.8,47.97,0.2134,10.04,.1183843756344997,2.695229087114052,6.419648033219814,307.8641697805596,125.6416493072076,323.5451046704759
124,Alkeste,8.11,76.36,0.1728,9.921,.07688727616529184,2.630028026727154,2.953444196050306,188.0578765949497,61.40746375020868,205.2289372820698
125,Liberatrix,9.04,43.58,0.2253,3.968,.07932245326837352,2.743530401903874,4.658398255234895,169.0402526728816,108.7127827837228,178.5944469720276
126,Velleda,9.27,44.82,0.1723,5.3672,.1053144158048866,2.440312790196511,2.92371051886387,23.33754479095295,328.3498156032898,147.0126550157674
128,Nemesis,7.49,188.16,0.0504,39.,.1249135639553769,2.752199633453572,6.245806364159184,76.39190235476524,303.5536517187235,86.3990228017402
129,Antigone,7.07,113,0.164,4.9572,.2111016661647033,2.869307173164221,12.26327472870025,135.7057509430905,111.0393248796149,335.7689957824556
130,Elektra,7.12,182.25,0.0755,5.225,.2083221341941272,3.122739872572207,22.86773829559066,145.4090977906758,235.6535075764928,22.43388114771124
131,Vala,10.03,40.44,0.1051,5.1812,.06801228234711791,2.43178162178529,4.960115741121401,65.69156730021866,160.962383912827,132.9597130914125
132,Aethra,9.38,42.87,0.1990,5.1684,.3902133046761261,2.607440636950668,24.99477858346769,258.4215000442865,255.2005768589061,257.8053919248328
133,Cyrene,7.98,66.57,0.2563,12.708,.1382071628925704,3.06095083144703,7.227417568818857,319.0956504011219,290.1791207494412,205.4492039497745
134,Sophrosyne,8.76,108,0.0364,17.196,.1170991491491916,2.563297047117603,11.60120993512523,345.9873784830003,84.93444636377325,85.49948568704468
135,Hertha,8.23,79.24,0.1436,8.403,.2077121317069954,2.427564182879124,2.305868229577566,343.6586087654901,340.3422891825714,281.0028448059945
136,Austria,9.69,40.14,0.1459,11.4969,.08495354068684464,2.286648425923012,9.572425019249382,186.4981129708249,132.2247988100319,121.5845968203087
137,Meliboea,8.05,145.42,0.0503,25.676,.2168947595156086,3.118221443875498,13.41205420165356,202.363486334103,107.0339646132275,113.801863136004
138,Tolosa,8.75,45.50,0.2699,10.101,.1616537773522528,2.450552904676036,3.202958557668111,54.80382104882039,260.5312573596764,194.2739072872521
139,Juewa,7.78,156.60,0.0557,20.991,.1757178497361873,2.780746071775323,10.91002354966267,1.850649132524559,165.8422424341333,292.5438761716167
140,Siwa,8.34,109.79,0.0676,34.407,.2163328640998581,2.732069397253701,3.186592262517129,107.2661609401796,196.7709546932959,69.61640288484698
141,Lumen,8.4,131.03,0.0540,19.87,.2144871816739661,2.664974067110439,11.89705100385456,318.5078684522127,58.19534175131906,156.3946824229951
142,Polana,10.27,55.29,0.0451,9.764,.1343508256577417,2.418316819425545,2.23832464557767,291.2770243989048,291.8965641292304,343.8109179199981
143,Adria,9.12,89.93,0.0491,22.005,.07377600344138678,2.761586915854275,11.44853890870397,333.0726455525623,253.3803699296747,96.32846309910093
144,Vibilia,7.91,142.38,0.0597,13.819,.2348612157871578,2.654810589074201,4.807292352438902,76.43157647954632,293.4269917968199,4.245812837851133
145,Adeona,8.13,151.14,0.0433,15.071,.1448132156615604,2.67252727150967,12.63672619823922,77.43160600297124,43.91623633737699,98.51268165116328
146,Lucina,8.20,132.21,0.0531,18.557,.06637249695267258,2.718733181600152,13.09377065993947,83.9845686538312,147.0000751582734,66.15433657940976
147,Protogeneia,8.7,132.93,0.0492,7.8528,.0283613852891541,3.136859290549332,1.930167851178368,248.3747466007775,101.5555444085925,345.550120020845
148,Gallia,7.63,97.75,0.1640,20.664,.1843326041537965,2.771641996411856,25.31370700400607,145.0892878923891,252.3775451765226,22.82446110314623
149,Medusa,10.79,19.75,0.2334,26.023,.06526618497375408,2.17502073257949,.9388973672443869,159.6133241100223,250.9751288605283,95.90143708912545
150,Nuwa,8.23,151.13,0.0395,8.1347,.1263497039824656,2.982210749951231,2.193396398996156,206.2418936775204,151.6133404243404,23.36933732427404
151,Abundantia,9.1,45.37,0.1728,9.864,.03398022674494303,2.592095401692006,6.434527879470371,38.88094116819968,130.5505550633107,.5166671691066448
153,Hilda,7.48,170.63,0.0618,5.9587,.1390788425779754,3.975359033200827,7.826419432476071,228.1787754637794,38.59376350138884,337.145762148603
154,Bertha,7.58,184.93,0.0480,25.224,.07712718925599508,3.195234150675677,20.97511394644361,36.75776957590006,159.3408252027488,21.92193607219381
155,Scylla,11.39,39.9,0.0309,7.9597,.2781330580247269,2.754749443152301,11.39107173004523,41.01231816761691,45.87329555722027,104.3426918149143
156,Xanthippe,8.64,120.99,0.0422,22.37,.2268813673640488,2.72784577933759,9.775923489090351,241.8512060033837,338.4238718463532,131.4890158587659
158,Koronis,9.27,35.37,0.2766,14.218,.05255926218060113,2.869680836606917,1.001465170619324,277.9964129842583,142.2246059788395,253.8080871040873
159,Aemilia,8.12,124.97,0.0639,24.476,.1082764255842669,3.101691782109969,6.131120185248738,134.1328898713521,333.2777771164139,105.9355755778373
160,Una,9.08,81.24,0.0625,11.033,.06474752038069737,2.7271957479208,3.824315543142416,8.632169253260274,52.56536332055462,13.61413898679081
161,Athor,9.15,44.19,0.1980,7.280,.1367199811047737,2.380839107582632,9.054325751884596,18.63761882206625,294.6842448294987,188.0282767063815
162,Laurentia,8.83,99.10,0.0529,11.8686,.1787162920555207,3.019194545123491,6.096192456442962,35.54571210722781,116.1037325205945,187.4432143200702
163,Erigone,9.47,72.63,0.0546,16.136,.1910242919036139,2.366780589285055,4.814613616357146,160.1723042856745,298.2321429647652,117.6997235835368
164,Eva,8.89,104.87,0.0447,13.66,.344659670357352,2.634929396652522,24.46082209869865,77.0889413438093,283.6526518486208,81.45926304501835
165,Loreley,7.65,154.78,0.0642,7.226,.084698087207001,3.126354526936627,11.22478182202135,302.5411491316571,347.5822348123688,18.59826693101111
167,Urda,9.1,39.94,0.2230,13.07,.03621781276093693,2.852593191109176,2.212276443890389,166.2262547600611,133.341891240952,274.5930979087323
168,Sibylla,7.94,148.39,0.0535,47.009,.06897492766820834,3.377057091067688,4.634373232123929,206.3788987372822,170.4933872041393,79.78443134128099
169,Zelia,9.56,33.60,0.2347,14.537,.1309569178889137,2.357742692069659,5.500290146317953,354.7832233095322,334.3781382758461,86.96863237737706
170,Maria,9.39,44.30,0.1579,13.120,.06263683594765961,2.553134116833761,14.38578059381937,301.3648789893293,159.1532689821244,303.2049614201418
171,Ophelia,8.31,116.69,0.0615,6.66535,.1315519942252593,3.12940497407156,2.546799457123357,100.5395149705114,57.04548215201952,264.1775921687923
172,Baucis,8.79,62.43,0.1382,27.417,.1150409335261082,2.379620676876647,10.02873625247496,331.9804035445086,359.2092551415004,14.35193699148694
173,Ino,7.66,154.10,0.0642,6.163,.2060138777562978,2.743906324477715,14.21175827431184,148.2717099991144,228.023977530635,48.15585353061135
174,Phaedra,8.48,69.24,0.1495,5.744,.1432401035817852,2.860708232061987,12.1307355732737,327.7108466205192,289.1316825209718,208.6435574826857
175,Andromache,8.31,101.17,0.0819,8.324,.2326294621175796,3.184721886360516,3.218506484108095,21.36100744942506,320.5061524659021,291.5974288175545
176,Iduna,8.2,121.04,0.0834,11.2877,.1660947029795032,3.187959278266737,22.58511396107539,200.6586460227444,187.60988315959,61.93234647127687
177,Irma,9.49,73.22,0.0527,13.856,.2377803772376213,2.769059660691075,1.389459026923615,347.5518905594936,38.22506759672464,273.7236228916461
178,Belisana,9.3,35.81,0.2438,12.323,.04261075805771948,2.460068029384248,1.895222523573007,51.11424183196242,212.89168141,326.2368046485612
179,Klytaemnestra,8.15,77.69,0.1609,11.173,.1142222851697999,2.972046840640733,7.814640228314959,251.9390212882803,103.8728368506111,323.2791012464254
181,Eucharis,7.84,106.66,0.1135,52.23,.2032454497503057,3.129158740826733,18.89156842167714,143.2236412264891,318.8121414225378,285.579306586615
182,Elsa,9.12,43.68,0.2083,80.088,.1857349830119722,2.416374168674763,2.004552333910024,107.2409071761303,310.2263504495696,223.0176978822674
183,Istria,9.68,35.43,0.1890,11.77,.3513334956058599,2.789950912709585,26.39268873487784,141.9559081318403,264.2055344859032,167.8289608114525
184,Dejopeja,8.31,66.47,0.1897,6.455,.06692189075399174,3.185950745147611,1.143886046237308,331.6131311553477,209.3033501629752,15.61848107048999
185,Eunike,7.62,157.51,0.0638,21.797,.1293850649650689,2.737219880116404,23.23818315571955,153.8432679549051,224.196245280299,196.742661626456
186,Celuta,8.91,49.99,0.1929,19.842,.1497131592773181,2.362043224635242,13.17402421521582,14.82474758692217,315.0861265339624,112.9781422304762
187,Lamberta,8.16,130.40,0.0566,10.670,.2407685569312942,2.728547491518599,10.58588544938034,21.70927217027492,196.921439184428,86.21212340414047
188,Menippe,9.22,38.61,0.2431,11.98,.1777422410397163,2.76329203719844,11.69934264144814,240.9473746839174,69.94265962209455,218.0216442436726
189,Phthia,9.33,37.66,0.2310,22.346,.03708259957361905,2.449984700587524,5.177384907776426,203.4302054674872,168.5596648860451,182.2514353384354
190,Ismene,7.59,159,0.066,6.52,.1661557152570679,3.993247851072005,6.172971997025056,175.4696738682837,272.0694002040353,60.03532305889368
191,Kolga,9.07,101.03,0.0408,17.604,.09131920329328239,2.893790327263001,11.50754889586421,159.3164130656443,227.2682397086254,205.93348372034
192,Nausikaa,7.13,103.26,0.2330,13.625,.2460706297202892,2.402921649122329,6.813741498984704,343.2501080608496,30.05820776867318,295.5705352267065
194,Prokne,7.68,168.42,0.0528,15.679,.2378870580019181,2.615177763227786,18.50939797114186,159.3179105172523,163.2888413634219,262.4283927728839
195,Eurykleia,9.01,85.71,0.0599,16.521,.04432003088632951,2.878854860699081,6.966314608119388,7.02971985543473,121.0104153346228,350.5857981032788
196,Philomela,6.54,136.39,0.2299,8.3340,.0195866736996325,3.112392384011822,7.259814103007069,72.52641804440199,198.0451869514384,166.5339180048552
197,Arete,9.18,29.18,0.4417,6.6084,.1637716190681487,2.738014719038396,8.794762645848287,81.61162700604488,246.5594198295364,249.7675622293301
198,Ampella,8.33,57.16,0.2517,10.379,.2282893111884428,2.458740211569351,9.313459665746748,268.4645251093175,88.52049867963359,337.7317785607788
200,Dynamene,8.26,128.36,0.0533,37.394,.1335600267396772,2.737816455575854,6.896069448708108,324.5780803796945,85.11827015212602,239.9568357888348
201,Penelope,8.43,68.39,0.1604,3.7474,.1811997638004399,2.677767267249136,5.757930496745689,157.028642341054,180.9718933585459,304.2681311553824
202,Chryseis,7.42,86.15,0.2562,23.670,.1017977801107374,3.070049303428352,8.8548406022792,136.8479117971868,1.225069464216482,261.2837481744043
203,Pompeja,8.76,116.25,0.0410,24.052,.05890878911637722,2.737802804079739,3.177954878071592,347.9200230485592,57.02574226891593,277.0999862957154
204,Kallisto,8.89,48.57,0.2082,19.489,.1748189946219986,2.67039123210117,8.285525868522084,205.1206112988554,55.53259722772969,94.86771625878505
205,Martha,9.23,80.58,0.0553,14.911,.03414315955232058,2.777969927711298,10.68183807186483,211.9045233163834,176.0891896703443,71.86131345307528
207,Hedda,9.92,58.70,0.0552,30.098,.02964820816739912,2.283756682422183,3.802819846393262,29.24124997904804,193.3849176959366,223.2423829339882
208,Lacrimosa,8.96,41.33,0.2696,14.085,.01346645458502491,2.891985571783982,1.745904285844664,4.265250209793192,107.7745407754375,90.14464422749474
209,Dido,8.24,159.94,0.0349,5.7366,.05997754519410045,3.145983952242071,7.16942386383278,.7268170366056916,249.4147937573133,205.0022848946599
210,Isabella,9.33,86.65,0.0436,6.672,.1210667994217739,2.722105575651975,5.255856593836559,32.65171295554761,14.69432222781845,22.15067780107459
211,Isolda,7.89,143.19,0.0602,18.365,.1618339705727028,3.040529589044427,3.887125267728891,263.6517814399824,173.5500527596019,148.6210475211048
212,Medea,8.28,136.12,0.0465,10.283,.105261596194789,3.117372058759369,4.263689539188693,313.4884715029428,100.8395885616949,280.7175513785158
213,Lilaea,8.64,83.01,0.0897,8.045,.1461166988891209,2.752406557805511,6.802833493375404,122.115694074756,162.5017781796991,69.76034963517132
214,Aschera,9.1,23.16,0.5220,6.835,.03210846622185835,2.612441932740726,3.436214825856642,342.0007935435913,132.8698484566744,25.61866061624934
215,Oenone,9.4,35.51,0.2044,27.937,.03642854419576728,2.766822493442901,1.685831020160507,25.00816554311673,316.5074441893673,321.8560982090356
216,Kleopatra,7.30,124,0.1164,5.385,.2495816447956427,2.796299716258806,13.09911969964037,215.3998678859999,180.3016146247538,92.72228400219782
217,Eudora,9.80,66.24,0.0484,25.272,.3086619770867208,2.869867501777636,10.51267568665076,162.5892505615931,155.2016776168477,227.649587223773
218,Bianca,8.60,60.62,0.1746,6.337,.1165936518449614,2.667323464977544,15.19934338458846,170.6387188672787,62.99790400078103,34.40751050615463
219,Thusnelda,9.32,40.56,0.2009,29.842,.2229571841158063,2.354063368929151,10.84527332963299,200.9161401014013,142.2164441592169,74.99650438932021
220,Stephania,11.1,31.12,0.0726,18.198,.258651218488288,2.34799753111491,7.589747776482636,257.9940638904221,78.44100685667597,325.2006502285859
